0.38179788,0.878869116,1.00385319e-06,0.498676419,0.790299177,-0.0711784437,0.58113271,0.640100479,-0.107444733,0.644818127,0.510681272,-0.137450844,0.714563251,0.419101238,-0.169673681,0.472069979,0.39125368,-0.0844799504,0.500116825,0.194268435,-0.134650856,0.521282256,0.0663945675,-0.173423499,0.534039617,-0.0414240062,-0.203964323,0.373363793,0.381918907,-0.0904144719,0.364771158,0.161295056,-0.138831779,0.36084491,0.0255589783,-0.179476619,0.3554717,-0.088213712,-0.209934548,0.282946438,0.425586909,-0.10392154,0.247148186,0.217515588,-0.158945367,0.226876155,0.0850017667,-0.199265212,0.211012483,-0.0330673158,-0.226456702,0.197897822,0.510790646,-0.12267936,0.135430008,0.347871453,-0.181650087,0.09111619,0.247083902,-0.212937191,0.0555139184,0.146419451,-0.231924027,Xinchao
0.73109591,0.793106318,6.81952088e-07,0.812487245,0.712635398,-0.0143557899,0.8518067,0.61862886,-0.0461755209,0.86944896,0.538946569,-0.0773234889,0.868928194,0.458033681,-0.116367042,0.853556633,0.538715184,-0.114678077,0.88282454,0.366846889,-0.169488862,0.89366883,0.253681064,-0.199437603,0.904260159,0.161949307,-0.221176192,0.798818231,0.536215544,-0.144423142,0.811508954,0.313454211,-0.200962812,0.824295044,0.180912197,-0.235289022,0.841875196,0.0762401521,-0.260548025,0.730521917,0.569760382,-0.169888809,0.711478293,0.363582194,-0.226608291,0.710102677,0.229203522,-0.262250811,0.720327735,0.120388448,-0.287736714,0.659302413,0.625038683,-0.192293301,0.621707261,0.507456899,-0.250084,0.607741833,0.426238924,-0.277378589,0.604374647,0.353734881,-0.295183092,Xinchao
0.691442609,0.814633727,8.28569796e-07,0.776713729,0.772885859,-0.0205709469,0.825973451,0.685739458,-0.0424989201,0.860848,0.61503315,-0.0639385357,0.88754487,0.555841148,-0.0897030458,0.820919156,0.537888527,-0.0764157772,0.869110525,0.382938623,-0.121127211,0.902798355,0.283425242,-0.147877678,0.929298937,0.203206539,-0.166579381,0.770120442,0.51587,-0.0968354717,0.79714185,0.317501038,-0.143678173,0.823884904,0.184250683,-0.176567107,0.846652746,0.0755908489,-0.198367536,0.711939812,0.535019159,-0.116340891,0.705441117,0.343296707,-0.164046302,0.713031888,0.21101293,-0.198577583,0.728351772,0.101592004,-0.221069396,0.652941823,0.585715294,-0.134755105,0.624042034,0.470777065,-0.184042841,0.620672107,0.391717,-0.209682107,0.627392054,0.320675313,-0.224775761,Xinchao
0.661949,0.880804777,8.13436372e-07,0.761576951,0.861588955,-0.047184065,0.830523968,0.764692485,-0.0733875558,0.869518101,0.671811,-0.0968990326,0.928300738,0.620467305,-0.122225516,0.803273618,0.549292505,-0.0660455078,0.864403248,0.405124605,-0.113302425,0.908421576,0.321695805,-0.14659366,0.948232651,0.245056137,-0.170924082,0.73997,0.516307473,-0.0750280842,0.782138526,0.333886325,-0.123131797,0.818244457,0.216799945,-0.158550873,0.848712146,0.11648944,-0.182207555,0.673843622,0.529558837,-0.0888285,0.680194139,0.346234828,-0.140725031,0.696542,0.227805525,-0.175186768,0.717377305,0.123631418,-0.195382059,0.607616544,0.577480316,-0.105479352,0.597813964,0.439619511,-0.157296464,0.597988725,0.349731684,-0.183975905,0.606495,0.261200428,-0.199128166,Xinchao
0.686914384,0.992379129,9.00535497e-07,0.784232736,0.963228226,-0.0452286787,0.858351827,0.882896245,-0.0757401213,0.909383059,0.803537488,-0.103879884,0.967409372,0.750197232,-0.132767558,0.819984436,0.644590139,-0.0588238239,0.887310684,0.505650043,-0.104875214,0.936358333,0.427963078,-0.140490472,0.980000138,0.360271782,-0.165168822,0.760087669,0.607518554,-0.0670511723,0.809223294,0.433629394,-0.107147336,0.85040164,0.320997149,-0.139807299,0.8839553,0.225830525,-0.162906349,0.694314182,0.613348126,-0.0805660933,0.713116884,0.434339255,-0.123267263,0.736709237,0.317066729,-0.155477792,0.759879,0.215164244,-0.175923258,0.62472558,0.6554811,-0.0969545916,0.62313211,0.51452291,-0.138791949,0.628622711,0.41642642,-0.160600021,0.639352322,0.324696273,-0.17364426,Xinchao
0.67392385,0.986889839,8.87074691e-07,0.767808914,0.985795915,-0.0462740771,0.852948189,0.952835798,-0.0786684081,0.921797454,0.93270582,-0.110180765,0.979117274,0.916902304,-0.143834114,0.842844427,0.709310591,-0.0661083087,0.918690741,0.589410186,-0.112297624,0.968924403,0.523150086,-0.146983877,1.01508713,0.46583733,-0.171820253,0.780918658,0.657434642,-0.0768134743,0.8383044,0.492035627,-0.11923831,0.885663271,0.392833203,-0.15327619,0.92540729,0.312721044,-0.177863926,0.709426641,0.647800386,-0.0923749059,0.738063455,0.480629742,-0.136428058,0.76979351,0.378499627,-0.169200674,0.801245,0.291462511,-0.190383822,0.634025216,0.673197806,-0.111244962,0.642017,0.536832333,-0.156083077,0.650601506,0.447859406,-0.178819165,0.666358829,0.363968611,-0.192305252,Xinchao
0.655791402,0.976948619,9.49469666e-07,0.757640719,0.977391422,-0.0472795516,0.862605095,0.95177716,-0.0802954063,0.948177278,0.944492161,-0.111926094,1.01603985,0.943980098,-0.144316137,0.853186727,0.692094266,-0.059698388,0.944655716,0.580945671,-0.105981268,0.999932885,0.525513887,-0.14193289,1.04683816,0.482302248,-0.166234493,0.792423964,0.636019289,-0.0690556541,0.8667292,0.479351461,-0.108284578,0.921256423,0.385339379,-0.140778735,0.966492772,0.308363944,-0.164114907,0.721259236,0.619127572,-0.0840964168,0.76605463,0.456552,-0.123234011,0.805847168,0.354774773,-0.153148055,0.844371498,0.269533455,-0.172751978,0.642281115,0.63714993,-0.103011288,0.653596818,0.499481231,-0.141222432,0.665521741,0.406064153,-0.15942955,0.685203195,0.319413513,-0.170046076,Xinchao
0.682950616,0.845116258,7.90982654e-07,0.757752657,0.79175359,-0.0217867307,0.813374877,0.714880466,-0.0555551909,0.866267145,0.682162285,-0.0885169655,0.917119145,0.6693362,-0.127182633,0.809157193,0.607805192,-0.103689857,0.868926823,0.47124368,-0.161058232,0.910335481,0.379195392,-0.195319116,0.946026146,0.305118471,-0.219534069,0.760814369,0.581794858,-0.127690837,0.813119948,0.408223391,-0.19068341,0.856824279,0.295757651,-0.227734268,0.896591187,0.204504669,-0.253213346,0.69900924,0.587728262,-0.149256587,0.724188566,0.413292706,-0.205459341,0.758291364,0.301016,-0.234152108,0.795616031,0.208765417,-0.253292412,0.632727146,0.614948392,-0.169851884,0.639670134,0.494383812,-0.221994489,0.657657921,0.418117821,-0.243785352,0.680931389,0.344344318,-0.257717729,Xinchao
0.688860774,0.660323858,7.46028149e-07,0.73886776,0.649000525,-0.0497527793,0.769593477,0.623137712,-0.0927765071,0.796551406,0.603042185,-0.131136045,0.821549773,0.568545163,-0.173047408,0.770360589,0.458122045,-0.112407476,0.805971801,0.339892745,-0.166788727,0.826848328,0.266569138,-0.202104136,0.849219143,0.203937396,-0.227418482,0.739199936,0.432041049,-0.121053748,0.772016823,0.297233164,-0.182411104,0.798272967,0.207328051,-0.229090601,0.824669719,0.131412387,-0.262365252,0.699673712,0.441638201,-0.128928781,0.712991059,0.317074805,-0.184129283,0.729590833,0.231592342,-0.223143652,0.748264551,0.162119061,-0.249919504,0.659204066,0.47676003,-0.13799414,0.653273106,0.394297838,-0.187513247,0.660504401,0.350111395,-0.212500751,0.668392062,0.312605441,-0.229474723,Xinchao
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xinchao
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xinchao
0.388282448,0.881329298,1.07735229e-06,0.511867404,0.781193852,-0.0638578907,0.590775371,0.6390028,-0.0970309,0.653645277,0.507896662,-0.123683825,0.72219646,0.419445,-0.150872082,0.479962796,0.394453526,-0.0765929669,0.512477756,0.200112551,-0.123012275,0.533374906,0.0747473836,-0.158912897,0.551181376,-0.0314490199,-0.187500238,0.385355651,0.377947837,-0.0828529149,0.379877269,0.15748249,-0.137898073,0.37816295,0.0133230388,-0.18532078,0.380532116,-0.106334329,-0.219648376,0.29835856,0.420324206,-0.0941492766,0.266913414,0.213986501,-0.151371449,0.246702924,0.0801273,-0.193095878,0.232868075,-0.0401759446,-0.220558375,0.216287762,0.505720496,-0.109412216,0.152787298,0.344627112,-0.168170378,0.109748662,0.248438299,-0.198795334,0.0729897618,0.145284325,-0.217126802,Xinchao
